timestamp,date,time,open,high,low,close,volume
1727740800000,2024-10-01,00:00:00,2635.595,2636.125,2635.255,2635.815,0.0677
1727741100000,2024-10-01,00:05:00,2635.805,2636.495,2635.745,2636.365,0.0691
1727741400000,2024-10-01,00:10:00,2636.345,2636.508,2635.935,2636.305,0.1602
1727741700000,2024-10-01,00:15:00,2636.318,2636.358,2635.278,2635.725,0.1876
1727742000000,2024-10-01,00:20:00,2635.618,2635.925,2635.085,2635.905,0.0981
1727742300000,2024-10-01,00:25:00,2635.905,2636.275,2635.465,2636.255,0.0638
1727742600000,2024-10-01,00:30:00,2636.215,2636.605,2635.555,2635.795,0.0512
1727742900000,2024-10-01,00:35:00,2635.775,2635.945,2634.445,2634.535,0.0543
1727743200000,2024-10-01,00:40:00,2634.535,2635.135,2633.815,2635.115,0.0485
1727743500000,2024-10-01,00:45:00,2635.205,2636.605,2635.115,2636.445,0.0495
1727743800000,2024-10-01,00:50:00,2636.415,2636.655,2635.425,2636.165,0.0561
1727744100000,2024-10-01,00:55:00,2636.085,2637.025,2636.045,2636.255,0.0918
1727744400000,2024-10-01,01:00:00,2636.258,2636.868,2635.345,2636.745,0.1503
1727744700000,2024-10-01,01:05:00,2636.745,2637.035,2636.145,2636.715,0.1621
1727745000000,2024-10-01,01:10:00,2636.715,2636.798,2636.084,2636.384,0.1455
1727745300000,2024-10-01,01:15:00,2636.395,2636.758,2636.235,2636.495,0.0384
1727745600000,2024-10-01,01:20:00,2636.525,2637.248,2636.275,2637.235,0.0553
1727745900000,2024-10-01,01:25:00,2637.215,2637.805,2636.958,2637.475,0.0908
1727746200000,2024-10-01,01:30:00,2637.485,2637.945,2637.405,2637.495,0.049
1727746500000,2024-10-01,01:35:00,2637.545,2638.495,2637.345,2638.265,0.0437
1727746800000,2024-10-01,01:40:00,2638.305,2638.688,2637.954,2638.145,0.0763
1727747100000,2024-10-01,01:45:00,2638.165,2638.825,2638.095,2638.405,0.0497
1727747400000,2024-10-01,01:50:00,2638.435,2639.045,2638.335,2639.015,0.0436
1727747700000,2024-10-01,01:55:00,2639.045,2639.675,2638.855,2639.675,0.0638
1727748000000,2024-10-01,02:00:00,2639.675,2639.905,2638.115,2638.748,0.0944
1727748300000,2024-10-01,02:05:00,2638.778,2638.945,2637.858,2638.145,0.1298
1727748600000,2024-10-01,02:10:00,2638.145,2638.615,2637.945,2638.095,0.0519
1727748900000,2024-10-01,02:15:00,2638.095,2639.045,2638.095,2638.505,0.0573
1727749200000,2024-10-01,02:20:00,2638.465,2638.514,2636.695,2636.855,0.0555
1727749500000,2024-10-01,02:25:00,2636.855,2637.265,2636.275,2637.145,0.0589
1727749800000,2024-10-01,02:30:00,2637.145,2637.215,2635.345,2635.455,0.0954
1727750100000,2024-10-01,02:35:00,2635.455,2636.035,2634.865,2635.975,0.0683
1727750400000,2024-10-01,02:40:00,2635.975,2637.755,2635.535,2637.755,0.0502
1727750700000,2024-10-01,02:45:00,2637.725,2638.798,2637.535,2638.795,0.0872
1727751000000,2024-10-01,02:50:00,2638.818,2639.075,2636.848,2637.215,0.172
1727751300000,2024-10-01,02:55:00,2637.215,2637.245,2636.208,2636.318,0.1059
1727751600000,2024-10-01,03:00:00,2636.285,2636.645,2635.358,2636.145,0.0902
1727751900000,2024-10-01,03:05:00,2636.165,2636.185,2635.234,2635.448,0.1379
1727752200000,2024-10-01,03:10:00,2635.478,2635.724,2635.195,2635.355,0.0964
1727752500000,2024-10-01,03:15:00,2635.395,2636.015,2635.185,2635.875,0.0336
1727752800000,2024-10-01,03:20:00,2635.915,2636.005,2635.345,2635.475,0.0587
1727753100000,2024-10-01,03:25:00,2635.475,2636.325,2635.475,2636.015,0.0666
1727753400000,2024-10-01,03:30:00,2636.015,2636.275,2635.355,2635.725,0.0989
1727753700000,2024-10-01,03:35:00,2635.715,2635.995,2634.415,2634.655,0.0887
1727754000000,2024-10-01,03:40:00,2634.635,2636.755,2634.445,2636.735,0.0832
1727754300000,2024-10-01,03:45:00,2636.735,2638.225,2636.195,2638.165,0.0942
1727754600000,2024-10-01,03:50:00,2638.075,2638.398,2637.815,2638.315,0.1316
1727754900000,2024-10-01,03:55:00,2638.325,2638.508,2637.765,2637.845,0.1009
