timestamp,date,time,open,high,low,close,volume
1769987100000,2026-02-01,23:05:00,4817.598,4820.748,4817.598,4820.748,0.0002
1769987400000,2026-02-01,23:10:00,4813.655,4817.635,4739.948,4739.948,0.0573
1769987700000,2026-02-01,23:15:00,4746.198,4746.198,4694.575,4709.385,0.0299
1769988000000,2026-02-01,23:20:00,4711.448,4740.495,4709.385,4739.935,0.0291
1769988300000,2026-02-01,23:25:00,4733.605,4737.998,4719.348,4726.965,0.0059
1769988600000,2026-02-01,23:30:00,4727.485,4746.045,4715.765,4745.595,0.1438
1769988900000,2026-02-01,23:35:00,4745.605,4780.655,4743.625,4776.405,0.1842
1769989200000,2026-02-01,23:40:00,4776.335,4787.405,4764.985,4773.575,0.2722
1769989500000,2026-02-01,23:45:00,4773.635,4777.148,4720.435,4746.698,0.411
1769989800000,2026-02-01,23:50:00,4745.355,4767.425,4738.365,4750.795,0.3275
1769990100000,2026-02-01,23:55:00,4750.915,4761.085,4738.278,4741.745,0.3045
1769990400000,2026-02-02,00:00:00,4741.725,4784.955,4739.545,4784.405,0.2474
1769990700000,2026-02-02,00:05:00,4784.225,4821.148,4776.968,4817.248,0.4591
1769991000000,2026-02-02,00:10:00,4816.888,4845.555,4812.898,4844.655,0.4074
1769991300000,2026-02-02,00:15:00,4844.615,4874.548,4840.635,4864.628,0.4489
1769991600000,2026-02-02,00:20:00,4863.635,4884.248,4846.248,4855.948,0.3897
1769991900000,2026-02-02,00:25:00,4855.948,4856.448,4825.258,4845.268,0.434
1769992200000,2026-02-02,00:30:00,4845.548,4846.148,4809.448,4818.538,0.5539
1769992500000,2026-02-02,00:35:00,4817.775,4844.928,4813.315,4832.705,0.4327
1769992800000,2026-02-02,00:40:00,4832.675,4839.185,4794.315,4803.455,0.3439
1769993100000,2026-02-02,00:45:00,4803.925,4807.665,4776.685,4796.485,0.4691
1769993400000,2026-02-02,00:50:00,4796.645,4798.448,4779.965,4790.565,0.359
1769993700000,2026-02-02,00:55:00,4790.555,4795.355,4758.388,4765.848,0.4818
1769994000000,2026-02-02,01:00:00,4764.948,4783.748,4730.175,4755.255,0.5407
1769994300000,2026-02-02,01:05:00,4755.275,4766.325,4646.085,4653.965,0.5009
1769994600000,2026-02-02,01:10:00,4653.955,4658.965,4582.798,4641.789,0.5236
1769994900000,2026-02-02,01:15:00,4641.795,4700.448,4636.835,4676.748,0.552
1769995200000,2026-02-02,01:20:00,4677.348,4708.908,4643.418,4672.265,0.6832
1769995500000,2026-02-02,01:25:00,4672.285,4706.548,4655.118,4695.945,0.6227
1769995800000,2026-02-02,01:30:00,4695.925,4708.348,4664.945,4702.598,0.5468
1769996100000,2026-02-02,01:35:00,4702.648,4738.448,4701.938,4711.678,0.5887
1769996400000,2026-02-02,01:40:00,4711.365,4722.865,4689.538,4713.605,0.7033
1769996700000,2026-02-02,01:45:00,4713.855,4729.948,4703.145,4720.748,0.624
1769997000000,2026-02-02,01:50:00,4720.748,4748.748,4715.145,4734.955,0.5339
1769997300000,2026-02-02,01:55:00,4734.548,4743.948,4720.785,4736.205,0.4375
1769997600000,2026-02-02,02:00:00,4735.975,4747.788,4708.645,4724.075,0.4901
1769997900000,2026-02-02,02:05:00,4724.005,4725.035,4707.128,4710.998,0.5157
1769998200000,2026-02-02,02:10:00,4710.998,4739.598,4696.528,4730.538,0.5304
1769998500000,2026-02-02,02:15:00,4730.548,4744.798,4720.895,4734.718,0.476
1769998800000,2026-02-02,02:20:00,4734.758,4739.438,4714.928,4724.188,0.2943
1769999100000,2026-02-02,02:25:00,4724.218,4745.328,4722.748,4737.725,0.315
1769999400000,2026-02-02,02:30:00,4738.925,4770.958,4734.688,4752.968,0.387
1769999700000,2026-02-02,02:35:00,4753.058,4764.955,4749.915,4754.795,0.3112
1770000000000,2026-02-02,02:40:00,4754.915,4772.045,4744.775,4763.485,0.3867
1770000300000,2026-02-02,02:45:00,4763.775,4763.775,4719.998,4728.635,0.4768
1770000600000,2026-02-02,02:50:00,4728.615,4734.148,4719.415,4727.005,0.4053
1770000900000,2026-02-02,02:55:00,4726.805,4738.805,4696.025,4709.698,0.4987
1770001200000,2026-02-02,03:00:00,4709.698,4727.458,4704.885,4705.518,0.4023
1770001500000,2026-02-02,03:05:00,4706.178,4723.958,4703.368,4718.338,0.3871
1770001800000,2026-02-02,03:10:00,4718.348,4721.338,4687.125,4690.458,0.3797
1770002100000,2026-02-02,03:15:00,4690.898,4717.648,4657.475,4715.598,0.4358
1770002400000,2026-02-02,03:20:00,4715.475,4728.258,4712.105,4715.005,0.5944
1770002700000,2026-02-02,03:25:00,4715.005,4717.188,4693.275,4694.958,0.6114
1770003000000,2026-02-02,03:30:00,4695.128,4699.448,4670.345,4672.325,0.5271
1770003300000,2026-02-02,03:35:00,4672.255,4679.355,4645.405,4653.625,0.6244
1770003600000,2026-02-02,03:40:00,4653.665,4672.128,4629.425,4664.308,0.5871
1770003900000,2026-02-02,03:45:00,4665.628,4693.505,4662.528,4685.788,0.5472
1770004200000,2026-02-02,03:50:00,4685.808,4685.808,4657.295,4657.918,0.5162
1770004500000,2026-02-02,03:55:00,4657.938,4664.205,4637.468,4645.605,0.6365
1770004800000,2026-02-02,04:00:00,4646.125,4658.398,4607.538,4609.978,0.4922
1770005100000,2026-02-02,04:05:00,4608.458,4658.768,4602.425,4654.568,0.5714
1770005400000,2026-02-02,04:10:00,4654.668,4662.698,4632.058,4660.798,0.4111
1770005700000,2026-02-02,04:15:00,4661.098,4696.748,4659.198,4696.678,0.3808
1770006000000,2026-02-02,04:20:00,4696.668,4703.878,4674.035,4679.748,0.4303
1770006300000,2026-02-02,04:25:00,4679.758,4688.425,4667.438,4669.555,0.2789
1770006600000,2026-02-02,04:30:00,4669.558,4698.748,4668.805,4685.499,0.3891
1770006900000,2026-02-02,04:35:00,4685.629,4692.858,4663.585,4666.195,0.3288
