timestamp,date,time,open,high,low,close,volume
1725228000000,2024-09-01,22:00:00,2502.435,2503.045,2501.195,2502.564,0.112
1725228300000,2024-09-01,22:05:00,2502.465,2503.985,2502.364,2503.985,0.0493
1725228600000,2024-09-01,22:10:00,2504.045,2504.545,2503.854,2504.065,0.0436
1725228900000,2024-09-01,22:15:00,2503.855,2504.284,2503.625,2504.195,0.0258
1725229200000,2024-09-01,22:20:00,2504.195,2504.295,2503.435,2503.825,0.0241
1725229500000,2024-09-01,22:25:00,2503.765,2503.848,2503.725,2503.805,0.0111
1725229800000,2024-09-01,22:30:00,2503.785,2504.005,2503.585,2503.685,0.0307
1725230100000,2024-09-01,22:35:00,2503.795,2503.985,2503.508,2503.518,0.0178
1725230400000,2024-09-01,22:40:00,2503.518,2504.315,2503.318,2504.064,0.0398
1725230700000,2024-09-01,22:45:00,2503.965,2504.185,2503.925,2504.128,0.0254
1725231000000,2024-09-01,22:50:00,2504.128,2504.205,2503.535,2503.715,0.0457
1725231300000,2024-09-01,22:55:00,2503.775,2503.865,2503.008,2503.298,0.0214
1725231600000,2024-09-01,23:00:00,2503.294,2503.425,2502.708,2502.944,0.0598
1725231900000,2024-09-01,23:05:00,2502.995,2503.165,2502.555,2502.565,0.0717
1725232200000,2024-09-01,23:10:00,2502.574,2502.815,2501.995,2502.385,0.0903
1725232500000,2024-09-01,23:15:00,2502.425,2502.595,2501.875,2502.065,0.035
1725232800000,2024-09-01,23:20:00,2502.065,2502.915,2501.815,2502.915,0.0208
1725233100000,2024-09-01,23:25:00,2502.915,2503.105,2502.265,2502.605,0.0097
1725233400000,2024-09-01,23:30:00,2502.605,2502.635,2502.215,2502.515,0.015
1725233700000,2024-09-01,23:35:00,2502.515,2503.595,2502.515,2503.034,0.0337
1725234000000,2024-09-01,23:40:00,2503.058,2503.325,2501.935,2502.775,0.1123
1725234300000,2024-09-01,23:45:00,2502.765,2503.028,2501.915,2502.185,0.0747
1725234600000,2024-09-01,23:50:00,2502.225,2502.915,2502.035,2502.325,0.0456
1725234900000,2024-09-01,23:55:00,2502.385,2503.105,2502.315,2502.885,0.0404
1725235200000,2024-09-02,00:00:00,2502.875,2503.528,2502.475,2502.835,0.0839
1725235500000,2024-09-02,00:05:00,2502.835,2502.835,2502.325,2502.615,0.1036
1725235800000,2024-09-02,00:10:00,2502.615,2502.988,2502.525,2502.935,0.1039
1725236100000,2024-09-02,00:15:00,2502.865,2503.205,2502.385,2502.585,0.1217
1725236400000,2024-09-02,00:20:00,2502.575,2503.115,2502.535,2502.915,0.0662
1725236700000,2024-09-02,00:25:00,2502.915,2503.105,2502.535,2502.675,0.0904
1725237000000,2024-09-02,00:30:00,2502.705,2503.588,2502.675,2503.385,0.0708
1725237300000,2024-09-02,00:35:00,2503.495,2503.675,2503.345,2503.675,0.0298
1725237600000,2024-09-02,00:40:00,2503.655,2504.805,2503.655,2504.805,0.0986
1725237900000,2024-09-02,00:45:00,2504.825,2504.825,2503.695,2503.785,0.1083
1725238200000,2024-09-02,00:50:00,2503.765,2504.135,2502.938,2503.125,0.1223
1725238500000,2024-09-02,00:55:00,2503.105,2503.325,2501.078,2501.385,0.1814
1725238800000,2024-09-02,01:00:00,2501.398,2502.765,2499.088,2502.745,0.3837
1725239100000,2024-09-02,01:05:00,2502.805,2504.335,2502.335,2503.304,0.4813
1725239400000,2024-09-02,01:10:00,2503.275,2504.505,2501.748,2501.768,0.3785
1725239700000,2024-09-02,01:15:00,2501.765,2502.878,2501.605,2502.525,0.277
1725240000000,2024-09-02,01:20:00,2502.508,2503.924,2502.385,2503.615,0.1632
1725240300000,2024-09-02,01:25:00,2503.625,2503.988,2502.805,2502.945,0.0747
1725240600000,2024-09-02,01:30:00,2502.995,2504.355,2502.765,2504.105,0.1005
1725240900000,2024-09-02,01:35:00,2504.085,2504.265,2501.425,2501.575,0.1276
1725241200000,2024-09-02,01:40:00,2501.618,2501.618,2496.944,2497.525,0.3976
1725241500000,2024-09-02,01:45:00,2497.535,2498.965,2496.508,2497.128,0.2236
1725241800000,2024-09-02,01:50:00,2497.118,2498.435,2496.505,2498.225,0.1001
1725242100000,2024-09-02,01:55:00,2498.175,2498.485,2497.168,2497.835,0.0932
