timestamp,date,time,open,high,low,close,volume
1746057600000,2025-05-01,00:00:00,3272.575,3274.645,3270.455,3274.075,0.3314
1746057900000,2025-05-01,00:05:00,3273.945,3274.905,3270,3274.545,0.1737
1746058200000,2025-05-01,00:10:00,3274.485,3276.045,3273.265,3274.985,0.0755
1746058500000,2025-05-01,00:15:00,3275.005,3276.095,3267.175,3268.185,0.085
1746058800000,2025-05-01,00:20:00,3268.135,3268.135,3242.919,3261.485,0.5307
1746059100000,2025-05-01,00:25:00,3261.515,3261.635,3253.955,3258.605,0.515
1746059400000,2025-05-01,00:30:00,3258.685,3258.785,3248.515,3248.685,0.1659
1746059700000,2025-05-01,00:35:00,3248.715,3252.315,3244.855,3252.045,0.1469
1746060000000,2025-05-01,00:40:00,3252.055,3252.555,3245.145,3247.645,0.1251
1746060300000,2025-05-01,00:45:00,3247.655,3250.275,3243.335,3246.655,0.1057
1746060600000,2025-05-01,00:50:00,3246.655,3252.095,3240.895,3244.235,0.1296
1746060900000,2025-05-01,00:55:00,3243.505,3247.815,3240.935,3246.025,0.1317
1746061200000,2025-05-01,01:00:00,3246.035,3248.145,3242.225,3242.445,0.0842
1746061500000,2025-05-01,01:05:00,3242.475,3244.755,3234.935,3241.135,0.2049
1746061800000,2025-05-01,01:10:00,3241.145,3244.125,3238.455,3243.365,0.0975
1746062100000,2025-05-01,01:15:00,3243.355,3246.095,3238.585,3241.575,0.1007
1746062400000,2025-05-01,01:20:00,3241.695,3245.885,3241.665,3245.515,0.0595
1746062700000,2025-05-01,01:25:00,3245.485,3249.035,3245.455,3248.365,0.1168
1746063000000,2025-05-01,01:30:00,3248.085,3248.235,3243.155,3246.175,0.0928
1746063300000,2025-05-01,01:35:00,3246.145,3250.805,3245.895,3248.495,0.1239
1746063600000,2025-05-01,01:40:00,3248.475,3248.535,3243.475,3243.475,0.113
1746063900000,2025-05-01,01:45:00,3243.485,3244.495,3236.015,3237.175,0.5681
1746064200000,2025-05-01,01:50:00,3237.175,3242.055,3234.355,3241.305,1.0114
1746064500000,2025-05-01,01:55:00,3241.355,3243.105,3235.005,3238.315,0.5613
1746064800000,2025-05-01,02:00:00,3238.395,3241.245,3237.595,3239.995,0.075
1746065100000,2025-05-01,02:05:00,3240.205,3242.105,3238.555,3238.865,0.108
1746065400000,2025-05-01,02:10:00,3238.925,3239.945,3234.595,3239.945,0.0551
1746065700000,2025-05-01,02:15:00,3239.915,3246.485,3239.795,3244.685,0.0777
1746066000000,2025-05-01,02:20:00,3244.385,3250.205,3240.885,3249.855,0.1259
1746066300000,2025-05-01,02:25:00,3249.835,3251.295,3244.225,3246.155,0.0696
1746066600000,2025-05-01,02:30:00,3246.155,3248.045,3242.365,3243.185,0.0607
1746066900000,2025-05-01,02:35:00,3243.335,3244.625,3242.515,3243.575,0.0508
1746067200000,2025-05-01,02:40:00,3243.395,3246.775,3243.285,3243.645,0.1945
1746067500000,2025-05-01,02:45:00,3243.595,3245.145,3239.805,3241.135,0.4995
1746067800000,2025-05-01,02:50:00,3241.125,3243.565,3239.005,3243.265,0.5361
1746068100000,2025-05-01,02:55:00,3243.275,3244.035,3240.335,3240.955,0.3661
1746068400000,2025-05-01,03:00:00,3240.955,3241.405,3237.895,3240.415,0.516
1746068700000,2025-05-01,03:05:00,3240.435,3242.135,3236.075,3236.715,0.2701
1746069000000,2025-05-01,03:10:00,3236.705,3238.435,3230.605,3231.715,1.0996
1746069300000,2025-05-01,03:15:00,3231.695,3237.755,3231.025,3235.065,0.4155
1746069600000,2025-05-01,03:20:00,3235.215,3235.555,3230.545,3232.335,0.1535
1746069900000,2025-05-01,03:25:00,3232.385,3233.385,3231.015,3232.625,0.2651
1746070200000,2025-05-01,03:30:00,3232.605,3236.745,3232.515,3234.805,0.107
1746070500000,2025-05-01,03:35:00,3234.785,3234.795,3230.655,3231.845,0.0704
1746070800000,2025-05-01,03:40:00,3231.845,3234.725,3229.105,3234.685,0.1088
1746071100000,2025-05-01,03:45:00,3234.705,3236.645,3232.095,3232.245,0.0799
1746071400000,2025-05-01,03:50:00,3232.245,3234.435,3228.865,3232.785,0.0659
1746071700000,2025-05-01,03:55:00,3232.785,3233.345,3228.435,3228.995,0.0644
1746072000000,2025-05-01,04:00:00,3229.035,3231.065,3224.785,3228.955,0.1067
1746072300000,2025-05-01,04:05:00,3228.995,3230.145,3225.785,3227.685,0.0553
1746072600000,2025-05-01,04:10:00,3227.685,3229.875,3226.755,3228.035,0.0568
1746072900000,2025-05-01,04:15:00,3228.015,3228.015,3225.355,3225.615,0.0445
1746073200000,2025-05-01,04:20:00,3225.485,3227.775,3223.115,3225.495,0.0779
1746073500000,2025-05-01,04:25:00,3225.455,3227.575,3224.955,3226.135,0.0544
1746073800000,2025-05-01,04:30:00,3226.135,3226.575,3223.375,3225.905,0.0576
1746074100000,2025-05-01,04:35:00,3226.355,3226.555,3220.605,3222.985,0.1573
1746074400000,2025-05-01,04:40:00,3222.955,3226.435,3220.875,3226.225,0.0983
1746074700000,2025-05-01,04:45:00,3226.035,3230.765,3225.935,3229.335,0.0737
1746075000000,2025-05-01,04:50:00,3229.355,3231.475,3227.235,3227.265,0.0527
1746075300000,2025-05-01,04:55:00,3227.285,3228.115,3225.245,3226.225,0.0422
1746075600000,2025-05-01,05:00:00,3226.205,3226.915,3223.265,3223.265,0.0657
1746075900000,2025-05-01,05:05:00,3223.105,3229.445,3222.915,3226.515,0.0759
1746076200000,2025-05-01,05:10:00,3226.495,3229.505,3225.745,3228.825,0.1364
1746076500000,2025-05-01,05:15:00,3228.785,3230.945,3227.595,3228.685,0.1855
1746076800000,2025-05-01,05:20:00,3228.715,3231.585,3228.595,3230.075,0.1527
1746077100000,2025-05-01,05:25:00,3230.045,3232.825,3226.975,3230.355,0.3499
1746077400000,2025-05-01,05:30:00,3230.355,3231.905,3228.145,3231.325,0.4191
1746077700000,2025-05-01,05:35:00,3231.225,3235.955,3231.135,3234.155,0.1746
1746078000000,2025-05-01,05:40:00,3234.145,3236.085,3232.675,3233.185,0.2191
