timestamp,date,time,open,high,low,close,volume
1743465600000,2025-04-01,00:00:00,3120.265,3124.198,3120.065,3122.848,0.1793
1743465900000,2025-04-01,00:05:00,3122.848,3123.898,3120.855,3121.995,0.14
1743466200000,2025-04-01,00:10:00,3122.075,3123.448,3122.045,3122.735,0.0685
1743466500000,2025-04-01,00:15:00,3122.765,3125.248,3122.305,3124.948,0.0652
1743466800000,2025-04-01,00:20:00,3124.948,3125.345,3123.815,3124.048,0.0698
1743467100000,2025-04-01,00:25:00,3124.048,3124.448,3123.648,3123.948,0.051
1743467400000,2025-04-01,00:30:00,3123.948,3125.335,3123.645,3124.335,0.0614
1743467700000,2025-04-01,00:35:00,3124.335,3125.598,3123.935,3125.175,0.0443
1743468000000,2025-04-01,00:40:00,3125.155,3126.305,3124.825,3126.305,0.0277
1743468300000,2025-04-01,00:45:00,3126.175,3127.348,3125.605,3127.348,0.0651
1743468600000,2025-04-01,00:50:00,3127.315,3127.548,3126.405,3127.348,0.0674
1743468900000,2025-04-01,00:55:00,3127.448,3127.748,3126.625,3126.985,0.0851
1743469200000,2025-04-01,01:00:00,3126.985,3134.315,3126.655,3129.385,0.58
1743469500000,2025-04-01,01:05:00,3129.385,3133.048,3126.288,3131.085,0.6792
1743469800000,2025-04-01,01:10:00,3131.095,3133.525,3130.848,3132.685,0.3752
1743470100000,2025-04-01,01:15:00,3132.685,3133.185,3130.755,3132.025,0.2337
1743470400000,2025-04-01,01:20:00,3132.095,3134.198,3131.645,3133.195,0.3311
1743470700000,2025-04-01,01:25:00,3133.215,3134.435,3131.915,3133.135,0.2262
1743471000000,2025-04-01,01:30:00,3133.155,3133.335,3129.635,3133.135,0.2682
1743471300000,2025-04-01,01:35:00,3133.215,3134.948,3132.865,3134.285,0.1845
1743471600000,2025-04-01,01:40:00,3134.305,3135.995,3133.065,3135.635,0.125
1743471900000,2025-04-01,01:45:00,3135.685,3137.945,3135.225,3136.415,0.1576
1743472200000,2025-04-01,01:50:00,3136.405,3137.498,3135.205,3135.648,0.225
1743472500000,2025-04-01,01:55:00,3135.648,3135.815,3133.588,3135.255,0.1505
1743472800000,2025-04-01,02:00:00,3135.235,3136.235,3132.758,3133.248,0.2397
1743473100000,2025-04-01,02:05:00,3133.155,3137.395,3133.015,3136.585,0.2031
1743473400000,2025-04-01,02:10:00,3136.605,3139.798,3136.225,3139.085,0.3136
1743473700000,2025-04-01,02:15:00,3139.075,3139.755,3137.755,3139.365,0.2148
1743474000000,2025-04-01,02:20:00,3139.365,3139.898,3139.095,3139.825,0.2874
1743474300000,2025-04-01,02:25:00,3139.825,3143.378,3139.175,3142.398,0.3304
1743474600000,2025-04-01,02:30:00,3142.365,3143.315,3141.255,3142.398,0.2126
1743474900000,2025-04-01,02:35:00,3142.435,3142.925,3140.608,3141.755,0.2186
1743475200000,2025-04-01,02:40:00,3141.775,3142.645,3140.655,3142.598,0.2483
1743475500000,2025-04-01,02:45:00,3142.625,3144.615,3142.165,3144.075,0.259
1743475800000,2025-04-01,02:50:00,3144.075,3144.835,3143.185,3144.328,0.1435
1743476100000,2025-04-01,02:55:00,3144.328,3145.435,3144.165,3144.935,0.3386
1743476400000,2025-04-01,03:00:00,3144.865,3144.925,3143.025,3143.455,0.2063
1743476700000,2025-04-01,03:05:00,3143.435,3144.865,3142.645,3143.605,0.2005
1743477000000,2025-04-01,03:10:00,3143.565,3144.085,3142.365,3143.865,0.0848
1743477300000,2025-04-01,03:15:00,3143.895,3144.845,3143.485,3144.548,0.0791
1743477600000,2025-04-01,03:20:00,3144.178,3144.448,3142.715,3144.315,0.1418
1743477900000,2025-04-01,03:25:00,3144.235,3145.065,3143.988,3144.645,0.1022
1743478200000,2025-04-01,03:30:00,3144.665,3145.415,3144.225,3145.055,0.108
1743478500000,2025-04-01,03:35:00,3145.085,3145.695,3143.525,3143.655,0.0634
1743478800000,2025-04-01,03:40:00,3143.605,3144.698,3143.415,3143.898,0.1085
1743479100000,2025-04-01,03:45:00,3143.905,3145.525,3143.905,3145.435,0.0725
1743479400000,2025-04-01,03:50:00,3145.345,3147.105,3144.805,3146.555,0.0534
1743479700000,2025-04-01,03:55:00,3146.585,3147.195,3145.815,3145.815,0.057
1743480000000,2025-04-01,04:00:00,3145.815,3146.275,3144.705,3145.195,0.0986
1743480300000,2025-04-01,04:05:00,3145.175,3147.045,3144.285,3146.335,0.1219
1743480600000,2025-04-01,04:10:00,3146.335,3147.725,3146.115,3146.305,0.0715
1743480900000,2025-04-01,04:15:00,3146.305,3146.365,3144.555,3145.455,0.1211
1743481200000,2025-04-01,04:20:00,3145.435,3145.575,3143.495,3143.805,0.0785
1743481500000,2025-04-01,04:25:00,3143.825,3144.598,3142.445,3143.535,0.0756
1743481800000,2025-04-01,04:30:00,3143.565,3145.315,3143.265,3144.475,0.0395
1743482100000,2025-04-01,04:35:00,3144.588,3145.535,3144.445,3145.165,0.0938
1743482400000,2025-04-01,04:40:00,3145.185,3145.185,3143.025,3143.898,0.0923
1743482700000,2025-04-01,04:45:00,3143.898,3144.925,3143.898,3144.875,0.0603
1743483000000,2025-04-01,04:50:00,3144.905,3145.335,3143.705,3143.755,0.0756
1743483300000,2025-04-01,04:55:00,3143.725,3144.835,3143.655,3144.485,0.047
1743483600000,2025-04-01,05:00:00,3144.465,3144.865,3141.395,3143.555,0.1172
1743483900000,2025-04-01,05:05:00,3143.575,3144.945,3141.448,3141.995,0.1827
1743484200000,2025-04-01,05:10:00,3141.965,3143.285,3141.665,3142.345,0.1131
1743484500000,2025-04-01,05:15:00,3142.348,3144.565,3142.225,3144.525,0.1291
1743484800000,2025-04-01,05:20:00,3144.395,3145.525,3144.325,3145.525,0.0554
1743485100000,2025-04-01,05:25:00,3145.525,3145.525,3143.445,3144.885,0.1169
1743485400000,2025-04-01,05:30:00,3145.235,3147.805,3144.815,3147.755,0.1513
1743485700000,2025-04-01,05:35:00,3147.715,3148.835,3146.495,3146.585,0.1031
1743486000000,2025-04-01,05:40:00,3146.558,3146.915,3144.005,3145.095,0.159
1743486300000,2025-04-01,05:45:00,3145.175,3146.075,3142.395,3142.695,0.1313
1743486600000,2025-04-01,05:50:00,3142.695,3142.695,3133.318,3134.148,0.3316
1743486900000,2025-04-01,05:55:00,3134.048,3135.135,3130.198,3131.848,0.2803
1743487200000,2025-04-01,06:00:00,3131.848,3131.848,3126.309,3131.599,0.6258
1743487500000,2025-04-01,06:05:00,3131.565,3132.655,3128.025,3128.848,0.5284
1743487800000,2025-04-01,06:10:00,3128.809,3131.379,3127.648,3130.548,0.4503
1743488100000,2025-04-01,06:15:00,3130.548,3134.895,3129.809,3132.775,0.2645
1743488400000,2025-04-01,06:20:00,3132.799,3135.165,3131.465,3134.565,0.3157
1743488700000,2025-04-01,06:25:00,3134.755,3137.965,3134.465,3136.065,0.31
1743489000000,2025-04-01,06:30:00,3136.065,3138.075,3134.585,3137.225,0.1743
1743489300000,2025-04-01,06:35:00,3137.205,3137.515,3134.539,3135.345,0.2617
1743489600000,2025-04-01,06:40:00,3135.345,3136.315,3133.038,3133.225,0.2698
1743489900000,2025-04-01,06:45:00,3133.338,3134.025,3131.625,3133.849,0.3308
1743490200000,2025-04-01,06:50:00,3133.849,3136.599,3133.018,3134.069,0.424
1743490500000,2025-04-01,06:55:00,3134.069,3134.069,3132.049,3133.545,0.5852
1743490800000,2025-04-01,07:00:00,3133.545,3134.199,3132.565,3133.348,0.4338
1743491100000,2025-04-01,07:05:00,3133.349,3133.699,3130.998,3132.675,0.3678
1743491400000,2025-04-01,07:10:00,3132.675,3136.535,3132.425,3136.325,0.2209
1743491700000,2025-04-01,07:15:00,3136.325,3137.575,3134.145,3134.185,0.1651
1743492000000,2025-04-01,07:20:00,3134.185,3134.755,3131.489,3133.755,0.2351
1743492300000,2025-04-01,07:25:00,3133.749,3134.435,3130.745,3132.525,0.1653
1743492600000,2025-04-01,07:30:00,3132.595,3133.095,3129.048,3129.759,0.3011
1743492900000,2025-04-01,07:35:00,3129.648,3130.148,3128,3128,0.2159
1743493200000,2025-04-01,07:40:00,3128,3128,3125.589,3126.018,0.4639
1743493500000,2025-04-01,07:45:00,3126.048,3127.395,3123.919,3124.549,0.5551
1743493800000,2025-04-01,07:50:00,3124.549,3127.175,3124.369,3126.678,0.309
1743494100000,2025-04-01,07:55:00,3126.678,3128.298,3126.498,3127.348,0.2084
1743494400000,2025-04-01,08:00:00,3127.348,3130.498,3126.158,3129.749,0.2695
1743494700000,2025-04-01,08:05:00,3129.749,3133.805,3129.609,3133.775,0.3043
1743495000000,2025-04-01,08:10:00,3133.735,3135.225,3133.395,3134.945,0.226
1743495300000,2025-04-01,08:15:00,3135.015,3135.465,3132.215,3132.485,0.2135
1743495600000,2025-04-01,08:20:00,3132.465,3134.165,3131.175,3132.429,0.2655
1743495900000,2025-04-01,08:25:00,3132.325,3133.359,3131.525,3132.175,0.1103
1743496200000,2025-04-01,08:30:00,3132.105,3132.755,3131.405,3131.829,0.0754
1743496500000,2025-04-01,08:35:00,3131.775,3133.825,3130.909,3132.729,0.2345
1743496800000,2025-04-01,08:40:00,3132.765,3133.465,3132.039,3132.245,0.1576
1743497100000,2025-04-01,08:45:00,3132.215,3133.135,3131.325,3131.505,0.0556
1743497400000,2025-04-01,08:50:00,3131.525,3132.095,3130.079,3131.865,0.1923
1743497700000,2025-04-01,08:55:00,3131.865,3132.045,3129.298,3130.805,0.1236
1743498000000,2025-04-01,09:00:00,3130.885,3132.345,3129.955,3131.095,0.0887
1743498300000,2025-04-01,09:05:00,3131.095,3132.005,3130.339,3132.005,0.1705
1743498600000,2025-04-01,09:10:00,3132.005,3132.785,3131.109,3131.415,0.0838
1743498900000,2025-04-01,09:15:00,3131.395,3132.315,3130.829,3132.028,0.0846
1743499200000,2025-04-01,09:20:00,3132.028,3133.975,3131.655,3133.355,0.1108
1743499500000,2025-04-01,09:25:00,3133.598,3133.598,3131.949,3132.205,0.146
1743499800000,2025-04-01,09:30:00,3132.185,3133.255,3131.405,3132.149,0.2185
1743500100000,2025-04-01,09:35:00,3132.189,3132.495,3130.855,3131.375,0.0704
1743500400000,2025-04-01,09:40:00,3131.395,3132.995,3131.125,3132.945,0.0492
1743500700000,2025-04-01,09:45:00,3132.945,3133.085,3131.349,3131.619,0.1387
1743501000000,2025-04-01,09:50:00,3131.598,3133.469,3130.135,3132.229,0.3429
1743501300000,2025-04-01,09:55:00,3132.219,3133.178,3132.015,3132.125,0.2008
1743501600000,2025-04-01,10:00:00,3132.139,3132.925,3130.589,3132.889,0.3342
1743501900000,2025-04-01,10:05:00,3132.929,3133.569,3132.295,3132.699,0.3087
1743502200000,2025-04-01,10:10:00,3132.699,3135.659,3131.159,3135.049,0.4379
1743502500000,2025-04-01,10:15:00,3135.099,3136.669,3134.715,3135.815,0.407
1743502800000,2025-04-01,10:20:00,3135.889,3138.819,3135.005,3137.629,0.54
1743503100000,2025-04-01,10:25:00,3137.599,3137.898,3135.438,3135.935,0.4389
1743503400000,2025-04-01,10:30:00,3135.939,3137.615,3135.185,3135.248,0.2384
1743503700000,2025-04-01,10:35:00,3135.265,3136.135,3131.649,3134.665,0.2279
1743504000000,2025-04-01,10:40:00,3134.665,3135.605,3133.209,3133.695,0.1556
1743504300000,2025-04-01,10:45:00,3133.665,3134.598,3133.118,3133.179,0.1989
1743504600000,2025-04-01,10:50:00,3133.159,3134.548,3132.388,3132.675,0.1579
1743504900000,2025-04-01,10:55:00,3132.685,3133.598,3131.949,3132.119,0.2044
1743505200000,2025-04-01,11:00:00,3132.098,3133.349,3131.559,3132.209,0.3486
1743505500000,2025-04-01,11:05:00,3132.239,3133.099,3131.315,3131.315,0.2963
1743505800000,2025-04-01,11:10:00,3131.345,3133.595,3130.538,3133.375,0.1714
1743506100000,2025-04-01,11:15:00,3133.415,3135.705,3132.325,3133.898,0.1756
1743506400000,2025-04-01,11:20:00,3133.905,3134.005,3129.815,3130.648,0.2348
1743506700000,2025-04-01,11:25:00,3130.648,3131.425,3129.135,3130.578,0.1448
1743507000000,2025-04-01,11:30:00,3130.568,3133.398,3129.908,3133.318,0.1855
1743507300000,2025-04-01,11:35:00,3133.298,3133.398,3130.695,3130.768,0.144
1743507600000,2025-04-01,11:40:00,3130.758,3132.848,3129.718,3132.548,0.1999
1743507900000,2025-04-01,11:45:00,3132.348,3132.948,3131.575,3132.205,0.1137
1743508200000,2025-04-01,11:50:00,3132.225,3132.225,3129.865,3130.948,0.1036
1743508500000,2025-04-01,11:55:00,3130.948,3130.948,3128.465,3130.148,0.2057
1743508800000,2025-04-01,12:00:00,3130.165,3130.555,3127.565,3128.975,0.2575
1743509100000,2025-04-01,12:05:00,3128.975,3131.815,3128.975,3131.265,0.1731
1743509400000,2025-04-01,12:10:00,3131.285,3132.915,3130.625,3131.865,0.2057
1743509700000,2025-04-01,12:15:00,3131.845,3132.435,3130.615,3131.535,0.1874
1743510000000,2025-04-01,12:20:00,3131.665,3133.865,3130.995,3133.085,0.3709
1743510300000,2025-04-01,12:25:00,3133.145,3134.265,3132.405,3133.405,0.1914
1743510600000,2025-04-01,12:30:00,3133.405,3134.445,3130.715,3131.665,0.1869
1743510900000,2025-04-01,12:35:00,3131.665,3133.835,3130.995,3132.565,0.2292
1743511200000,2025-04-01,12:40:00,3132.605,3133.265,3131.475,3133.015,0.1267
1743511500000,2025-04-01,12:45:00,3133.025,3133.915,3132.135,3133.048,0.1071
1743511800000,2025-04-01,12:50:00,3132.915,3133.305,3131.935,3132.365,0.0769
1743512100000,2025-04-01,12:55:00,3132.385,3134.135,3132.248,3133.175,0.1283
1743512400000,2025-04-01,13:00:00,3133.215,3135.035,3131.135,3134.625,0.2219
1743512700000,2025-04-01,13:05:00,3134.625,3136.905,3133.205,3136.785,0.2023
1743513000000,2025-04-01,13:10:00,3136.785,3136.925,3132.985,3134.465,0.186
1743513300000,2025-04-01,13:15:00,3134.465,3135.115,3132.975,3133.375,0.134
1743513600000,2025-04-01,13:20:00,3133.375,3134.165,3128.565,3130.555,0.1739
1743513900000,2025-04-01,13:25:00,3130.635,3131.035,3127.998,3128.998,0.1512
1743514200000,2025-04-01,13:30:00,3129.315,3132.815,3128.075,3130.535,0.4126
1743514500000,2025-04-01,13:35:00,3130.565,3132.265,3129.355,3131.865,0.356
1743514800000,2025-04-01,13:40:00,3131.795,3134.915,3131.405,3131.895,0.2277
1743515100000,2025-04-01,13:45:00,3131.825,3134.348,3131.335,3134.098,0.2376
