timestamp,date,time,open,high,low,close,volume
1748815200000,2025-06-01,22:00:00,3298.375,3305.528,3295.208,3302.785,0.2319
1748815500000,2025-06-01,22:05:00,3302.805,3308.715,3302.665,3307.965,0.3766
1748815800000,2025-06-01,22:10:00,3307.985,3309.335,3305.815,3307.035,0.2643
1748816100000,2025-06-01,22:15:00,3307.035,3308.335,3304.805,3306.575,0.3136
1748816400000,2025-06-01,22:20:00,3306.605,3306.735,3302.038,3302.605,0.3066
1748816700000,2025-06-01,22:25:00,3302.555,3304.555,3299.625,3303.695,0.0867
1748817000000,2025-06-01,22:30:00,3303.675,3304.585,3302.705,3303.545,0.1193
1748817300000,2025-06-01,22:35:00,3303.585,3303.845,3302.145,3303.725,0.128
1748817600000,2025-06-01,22:40:00,3303.755,3305.595,3303.485,3305.435,0.1044
1748817900000,2025-06-01,22:45:00,3305.385,3308.025,3305.355,3307.255,0.1121
1748818200000,2025-06-01,22:50:00,3307.298,3311.055,3307.298,3310.085,0.1841
1748818500000,2025-06-01,22:55:00,3310.075,3314.815,3310.075,3312.798,0.1718
1748818800000,2025-06-01,23:00:00,3312.415,3316.448,3312.005,3314.898,0.0943
1748819100000,2025-06-01,23:05:00,3314.475,3314.918,3312.805,3313.698,0.0895
1748819400000,2025-06-01,23:10:00,3313.585,3314.248,3313.038,3313.398,0.0638
1748819700000,2025-06-01,23:15:00,3313.398,3313.698,3311.755,3312.548,0.0713
1748820000000,2025-06-01,23:20:00,3312.448,3313.155,3311.048,3312.448,0.0494
1748820300000,2025-06-01,23:25:00,3312.448,3312.448,3311.388,3311.775,0.0314
1748820600000,2025-06-01,23:30:00,3311.748,3312.635,3311.318,3312.325,0.0405
1748820900000,2025-06-01,23:35:00,3312.398,3312.915,3311.198,3312.035,0.0394
1748821200000,2025-06-01,23:40:00,3312.005,3312.065,3309.695,3310.948,0.052
1748821500000,2025-06-01,23:45:00,3310.948,3311.998,3310.005,3311.298,0.0815
1748821800000,2025-06-01,23:50:00,3311.298,3311.298,3308.795,3310.685,0.0723
1748822100000,2025-06-01,23:55:00,3310.548,3311.255,3309.175,3309.935,0.1108
1748822400000,2025-06-02,00:00:00,3309.955,3312.248,3309.605,3311.198,0.2356
1748822700000,2025-06-02,00:05:00,3311.208,3313.295,3310.858,3312.915,0.174
1748823000000,2025-06-02,00:10:00,3312.968,3314.448,3312.238,3312.768,0.1439
1748823300000,2025-06-02,00:15:00,3312.768,3314.698,3312.065,3312.998,0.1058
1748823600000,2025-06-02,00:20:00,3312.998,3313.498,3311.098,3312.075,0.1142
1748823900000,2025-06-02,00:25:00,3312.055,3313.998,3311.345,3312.648,0.1102
1748824200000,2025-06-02,00:30:00,3312.595,3313.248,3309.865,3310.575,0.1129
1748824500000,2025-06-02,00:35:00,3310.535,3311.248,3306.115,3306.268,0.1958
1748824800000,2025-06-02,00:40:00,3306.265,3307.548,3302.968,3307.198,0.2133
1748825100000,2025-06-02,00:45:00,3307.198,3310.535,3307.098,3308.438,0.157
1748825400000,2025-06-02,00:50:00,3308.295,3310.748,3306.878,3310.548,0.1948
1748825700000,2025-06-02,00:55:00,3310.548,3311.345,3309.198,3311.098,0.1531
1748826000000,2025-06-02,01:00:00,3311.215,3312.998,3310.265,3311.365,0.1351
1748826300000,2025-06-02,01:05:00,3311.365,3313.335,3311.035,3312.798,0.1016
1748826600000,2025-06-02,01:10:00,3312.825,3313.515,3310.745,3311.998,0.141
1748826900000,2025-06-02,01:15:00,3311.998,3313.198,3309.025,3309.098,0.1736
1748827200000,2025-06-02,01:20:00,3309.125,3310.248,3307.898,3309.398,0.1913
1748827500000,2025-06-02,01:25:00,3309.325,3310.798,3307.948,3309.255,0.1737
1748827800000,2025-06-02,01:30:00,3309.275,3310.665,3306.728,3307.198,0.1467
1748828100000,2025-06-02,01:35:00,3307.198,3308.698,3303.548,3308.298,0.2196
1748828400000,2025-06-02,01:40:00,3308.298,3308.298,3305.315,3306.085,0.1599
1748828700000,2025-06-02,01:45:00,3306.049,3306.895,3303.315,3303.565,0.1868
1748829000000,2025-06-02,01:50:00,3303.548,3305.345,3302.105,3303.258,0.2167
1748829300000,2025-06-02,01:55:00,3303.298,3303.645,3301.195,3303.298,0.1474
1748829600000,2025-06-02,02:00:00,3303.298,3306.448,3302.998,3306.248,0.1394
